D (-1,-1,-1) (3,2,2)
D (-1,-1,-1) (3,3,3)
D (-1,-1,-1) (3,3,1)
D (-1,-1,-1) (0,3,4)
D (-1,-1,-1) (3,5,5)
D (-1,-1,-1) (2,0,5)
D (-1,-1,-1) (2,4,1)
D (-1,-1,-1) (5,3,3)
D (-1,-1,-1) (1,0,4)
D (-1,-1,-1) (2,3,4)
D (-1,-1,-1) (2,1,4)
D (-1,-1,-1) (4,4,0)
D (-1,-1,-1) (0,5,4)
D (-1,-1,-1) (1,1,1)
D (-1,-1,-1) (5,3,1)
D (-1,-1,-1) (1,0,2)
D (-1,-1,-1) (5,3,4)
D (-1,-1,-1) (2,1,5)
D (-1,-1,-1) (2,3,1)
D (-1,-1,-1) (4,4,2)
D (-1,-1,-1) (3,0,4)
D (-1,-1,-1) (0,2,4)
D (-1,-1,-1) (0,0,3)
D (-1,-1,-1) (2,2,0)
D (-1,-1,-1) (5,0,1)
D (-1,-1,-1) (5,1,2)
D (-1,-1,-1) (4,3,2)
D (-1,-1,-1) (2,3,3)
D (-1,-1,-1) (1,3,0)
D (-1,-1,-1) (3,2,3)
D (-1,-1,-1) (5,0,0)
D (-1,-1,-1) (3,5,0)
D (-1,-1,-1) (0,2,5)
D (-1,-1,-1) (2,5,2)
D (-1,-1,-1) (3,0,1)
D (-1,-1,-1) (2,2,3)
D (-1,-1,-1) (3,1,2)
D (-1,-1,-1) (0,2,2)
D (-1,-1,-1) (0,5,2)
D (-1,-1,-1) (2,3,0)
C 0 0
C 1 0
C 2 0
C 3 0
C 4 0
C 5 0
C 6 0
C 7 0
C 8 0
C 9 0
C 10 0
C 11 0
C 12 0
C 13 0
C 14 0
C 15 0
C 16 0
C 17 0
C 18 0
C 19 0
C 20 0
C 21 0
C 22 0
C 23 0
C 24 0
C 25 0
C 26 0
C 27 0
C 28 0
C 29 0
C 30 0
C 31 0
C 32 0
C 33 0
C 34 0
C 35 0
C 36 0
C 37 0
C 38 0
C 39 0
C 40 0
C 41 0
C 42 0
C 43 0
C 44 5
C 45 15
C 46 16
C 47 3
C 48 2
C 49 9
C 50 26
C 51 21
C 52 12
C 53 3
C 54 3
C 55 9
C 56 3
C 57 1
C 58 8
C 59 2
C 60 1
C 61 17
C 62 20
C 63 17
C 64 5
C 65 17
C 66 10
C 67 6
C 68 22
C 69 8
C 70 6
C 71 0
C 72 26
C 73 8
C 74 20
C 75 14
C 76 23
C 77 23
C 78 24
C 79 2
C 80 18
C 81 26
C 82 20
C 83 10
C 84 16
C 85 22
C 86 11
C 87 16
C 88 8
C 89 17
C 90 23
C 91 25
C 92 21
C 93 23
C 94 2
C 95 4
C 96 22
C 97 25
C 98 18
C 99 3
C 100 10
C 101 2
C 102 6
C 103 5
C 104 3
C 105 5
C 106 7
C 107 26
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 14
C 118 3
C 119 1
C 120 8
C 121 1
C 122 24
C 123 18
C 124 9
C 125 1
C 126 17
C 127 15
C 128 26
C 129 18
C 130 11
C 131 18
C 132 4
C 133 20
C 134 10
C 135 3
C 136 23
C 137 2
C 138 16
C 139 8
C 140 16
C 141 7
C 142 0
C 143 10
C 144 1
C 145 26
C 146 7
C 147 16
C 148 15
C 149 6
C 150 25
C 151 2
C 152 20
C 153 14
C 154 25
C 155 26
C 156 21
C 157 6
C 158 11
C 159 1
C 160 2
C 161 9
C 162 9
C 163 26
C 164 19
C 165 19
C 166 15
C 167 20
C 168 17
C 169 4
C 170 20
C 171 2
C 172 24
C 173 19
C 174 26
C 175 11
C 176 14
C 177 26
C 178 5
C 179 10
C 180 6
C 181 16
C 182 4
C 183 10
C 184 10
C 185 24
C 186 3
C 187 4
C 188 3
C 189 19
C 190 5
C 191 17
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 16
C 243 17
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
C 270 0
C 271 0
C 272 0
C 273 0
C 274 0
C 275 0
C 276 0
C 277 0
C 278 0
C 279 0
C 280 0
C 281 0
C 282 0
C 283 0
C 284 0
C 285 0
C 286 0
C 287 0
C 288 0
C 289 0
C 290 0
C 291 0
C 292 0
C 293 0
C 294 0
C 295 0
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 0
C 317 0
C 318 0
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 0
C 328 0
C 329 0
C 330 0
C 331 0
C 332 21
C 333 6
C 334 3
C 335 6
C 336 4
C 337 12
C 338 16
C 339 15
C 340 9
C 341 4
C 342 10
C 343 6
C 344 24
C 345 0
C 346 12
C 347 5
C 348 17
C 349 3
C 350 8
C 351 0
C 352 21
C 353 25
C 354 1
C 355 6
C 356 6
C 357 8
C 358 17
C 359 10
C 360 10
C 361 14
C 362 11
C 363 17
C 364 10
C 365 25
C 366 12
C 367 14
C 368 8
C 369 18
C 370 26
C 371 8
C 372 10
C 373 20
C 374 22
C 375 5
C 376 10
C 377 12
C 378 4
C 379 25
C 380 7
C 381 20
C 382 15
C 383 22
C 384 18
C 385 24
C 386 0
C 387 24
C 388 2
C 389 10
C 390 26
C 391 9
C 392 18
C 393 15
C 394 1
C 395 10
C 396 17
C 397 20
C 398 0
C 399 20
C 400 16
C 401 4
C 402 20
C 403 10
C 404 21
C 405 18
C 406 2
C 407 1
C 408 8
C 409 18
C 410 2
C 411 25
C 412 24
C 413 6
C 414 19
C 415 8
C 416 12
C 417 11
C 418 3
C 419 8
C 420 20
C 421 16
C 422 22
C 423 16
C 424 4
C 425 26
C 426 8
C 427 10
C 428 5
C 429 11
C 430 20
C 431 22
C 432 24
C 433 11
C 434 10
C 435 12
C 436 12
C 437 5
C 438 2
C 439 21
C 440 25
C 441 8
C 442 1
C 443 0
C 444 4
C 445 4
C 446 1
C 447 9
C 448 8
C 449 3
C 450 3
C 451 5
C 452 18
C 453 9
C 454 11
C 455 9
C 456 4
C 457 1
C 458 25
C 459 22
C 460 25
C 461 10
C 462 16
C 463 14
C 464 12
C 465 11
C 466 15
C 467 23
C 468 7
C 469 20
C 470 18
C 471 25
C 472 17
C 473 18
C 474 25
C 475 23
C 476 4
C 477 23
C 478 2
C 479 16
C 480 22
C 481 20
C 482 21
C 483 16
C 484 20
C 485 3
C 486 7
C 487 22
C 488 0
C 489 18
C 490 8
C 491 0
C 492 0
C 493 23
C 494 9
C 495 25
C 496 5
C 497 22
C 498 21
C 499 20
C 500 16
C 501 2
C 502 1
C 503 5
C 504 7
C 505 23
C 506 22
C 507 15
C 508 17
C 509 5
